order_item_id,order_id,product_id,quantity,unit_price,discount_amount
ITEM-ORD014956-4,ORD014956,PROD00326,4,338.65,20
ITEM-ORD014957-1,ORD014957,PROD00440,4,347.04,5
ITEM-ORD014958-1,ORD014958,PROD00229,1,214.69,5
ITEM-ORD014958-2,ORD014958,PROD00079,4,247.06,0
ITEM-ORD014958-3,ORD014958,PROD00263,3,362.3,5
ITEM-ORD014958-4,ORD014958,PROD00021,4,217.75,0
ITEM-ORD014959-1,ORD014959,PROD00156,3,483.51,10
ITEM-ORD014960-1,ORD014960,PROD00202,4,143.3,10
ITEM-ORD014960-2,ORD014960,PROD00244,5,50.82,0
ITEM-ORD014961-1,ORD014961,PROD00199,1,98.65,10
ITEM-ORD014961-2,ORD014961,PROD00373,3,452.08,15
ITEM-ORD014962-1,ORD014962,PROD00225,1,281.64,15
ITEM-ORD014963-1,ORD014963,PROD00431,3,446.96,0
ITEM-ORD014963-2,ORD014963,PROD00444,5,195.27,5
ITEM-ORD014964-1,ORD014964,PROD00074,4,105.56,0
ITEM-ORD014965-1,ORD014965,PROD00438,5,131.8,20
ITEM-ORD014965-2,ORD014965,PROD00341,2,399.03,0
ITEM-ORD014966-1,ORD014966,PROD00392,1,419.12,15
ITEM-ORD014966-2,ORD014966,PROD00424,5,497.87,5
ITEM-ORD014967-1,ORD014967,PROD00294,3,66.08,15
ITEM-ORD014968-1,ORD014968,PROD00405,3,219.63,0
ITEM-ORD014969-1,ORD014969,PROD00335,5,332.8,0
ITEM-ORD014969-2,ORD014969,PROD00473,5,488.78,15
ITEM-ORD014969-3,ORD014969,PROD00091,4,255.46,0
ITEM-ORD014970-1,ORD014970,PROD00042,2,288.4,10
ITEM-ORD014970-2,ORD014970,PROD00148,1,318.72,15
ITEM-ORD014971-1,ORD014971,PROD00139,5,399.54,15
ITEM-ORD014972-1,ORD014972,PROD00204,2,305.16,10
ITEM-ORD014972-2,ORD014972,PROD00133,3,447.58,20
ITEM-ORD014973-1,ORD014973,PROD00308,2,252.07,15
ITEM-ORD014973-2,ORD014973,PROD00235,3,479.58,10
ITEM-ORD014973-3,ORD014973,PROD00070,1,132.06,10
ITEM-ORD014973-4,ORD014973,PROD00244,1,102.84,15
ITEM-ORD014974-1,ORD014974,PROD00266,4,324.4,0
ITEM-ORD014975-1,ORD014975,PROD00044,2,104.25,5
ITEM-ORD014975-2,ORD014975,PROD00320,3,171.6,5
ITEM-ORD014976-1,ORD014976,PROD00013,3,210.75,5
ITEM-ORD014976-2,ORD014976,PROD00029,2,183.71,5
ITEM-ORD014976-3,ORD014976,PROD00051,4,430.67,20
ITEM-ORD014977-1,ORD014977,PROD00345,1,81.94,20
ITEM-ORD014977-2,ORD014977,PROD00123,2,174.19,0
ITEM-ORD014977-3,ORD014977,PROD00156,2,386.66,10
ITEM-ORD014978-1,ORD014978,PROD00329,4,255.78,0
ITEM-ORD014978-2,ORD014978,PROD00209,1,382.42,0
ITEM-ORD014979-1,ORD014979,PROD00275,1,182.33,0
ITEM-ORD014980-1,ORD014980,PROD00256,2,486.02,0
ITEM-ORD014980-2,ORD014980,PROD00211,4,481.74,0
ITEM-ORD014981-1,ORD014981,PROD00274,1,436.96,0
ITEM-ORD014982-1,ORD014982,PROD00188,2,240.77,0
ITEM-ORD014982-2,ORD014982,PROD00447,1,232.75,5
ITEM-ORD014982-3,ORD014982,PROD00398,4,151.86,0
ITEM-ORD014982-4,ORD014982,PROD00336,5,341.04,0
ITEM-ORD014983-1,ORD014983,PROD00433,3,110.59,10
ITEM-ORD014983-2,ORD014983,PROD00477,5,317.37,5
ITEM-ORD014984-1,ORD014984,PROD00173,1,26.24,5
ITEM-ORD014985-1,ORD014985,PROD00326,4,430.68,15
ITEM-ORD014985-2,ORD014985,PROD00277,2,220.04,5
ITEM-ORD014985-3,ORD014985,PROD00496,1,211.21,10
ITEM-ORD014985-4,ORD014985,PROD00106,2,238.07,5
ITEM-ORD014986-1,ORD014986,PROD00392,1,273.79,0
ITEM-ORD014986-2,ORD014986,PROD00117,4,495.13,0
ITEM-ORD014986-3,ORD014986,PROD00096,2,265.81,15
ITEM-ORD014987-1,ORD014987,PROD00031,5,212.8,0
ITEM-ORD014988-1,ORD014988,PROD00239,2,168.08,20
ITEM-ORD014988-2,ORD014988,PROD00263,3,118.38,10
ITEM-ORD014989-1,ORD014989,PROD00500,3,157.83,0
ITEM-ORD014989-2,ORD014989,PROD00240,5,10.65,5
ITEM-ORD014989-3,ORD014989,PROD00295,5,329.81,20
ITEM-ORD014990-1,ORD014990,PROD00351,4,393.12,5
ITEM-ORD014990-2,ORD014990,PROD00262,1,123.77,5
ITEM-ORD014990-3,ORD014990,PROD00131,3,481.47,0
ITEM-ORD014991-1,ORD014991,PROD00487,3,153.07,10
ITEM-ORD014991-2,ORD014991,PROD00145,3,30.51,20
ITEM-ORD014991-3,ORD014991,PROD00097,1,83.57,20
ITEM-ORD014992-1,ORD014992,PROD00255,4,464.82,0
ITEM-ORD014992-2,ORD014992,PROD00187,2,81.33,0
ITEM-ORD014993-1,ORD014993,PROD00394,1,366.23,0
ITEM-ORD014993-2,ORD014993,PROD00003,3,192.7,0
ITEM-ORD014993-3,ORD014993,PROD00037,1,230.44,0
ITEM-ORD014993-4,ORD014993,PROD00059,4,384.91,15
ITEM-ORD014994-1,ORD014994,PROD00079,1,139.82,0
ITEM-ORD014994-2,ORD014994,PROD00285,2,340.42,15
ITEM-ORD014994-3,ORD014994,PROD00105,3,427.09,20
ITEM-ORD014994-4,ORD014994,PROD00322,2,256.48,20
ITEM-ORD014995-1,ORD014995,PROD00430,1,325.66,0
ITEM-ORD014995-2,ORD014995,PROD00101,2,171.23,0
ITEM-ORD014995-3,ORD014995,PROD00011,1,315.29,0
ITEM-ORD014996-1,ORD014996,PROD00312,1,98.24,20
ITEM-ORD014996-2,ORD014996,PROD00226,4,157.12,10
ITEM-ORD014996-3,ORD014996,PROD00070,2,314.55,5
ITEM-ORD014996-4,ORD014996,PROD00048,5,499.32,5
ITEM-ORD014997-1,ORD014997,PROD00148,3,109.42,15
ITEM-ORD014998-1,ORD014998,PROD00326,4,139.93,0
ITEM-ORD014999-1,ORD014999,PROD00137,4,338.53,0
ITEM-ORD014999-2,ORD014999,PROD00444,3,257.72,0
ITEM-ORD015000-1,ORD015000,PROD00289,2,13.24,0
ITEM-ORD015001-1,ORD015001,PROD00344,2,190.18,20
ITEM-ORD015001-2,ORD015001,PROD00279,1,283.46,20
ITEM-ORD015001-3,ORD015001,PROD00475,3,159.81,0
ITEM-ORD015001-4,ORD015001,PROD00478,3,402.47,15
ITEM-ORD015002-1,ORD015002,PROD00065,5,39.99,0
ITEM-ORD015003-1,ORD015003,PROD00328,3,52.02,20
ITEM-ORD015004-1,ORD015004,PROD00306,1,423.16,10
ITEM-ORD015004-2,ORD015004,PROD00005,3,429.4,15
ITEM-ORD015005-1,ORD015005,PROD00101,1,16.46,0
ITEM-ORD015005-2,ORD015005,PROD00190,4,206.62,15
ITEM-ORD015006-1,ORD015006,PROD00001,3,156.5,0
ITEM-ORD015006-2,ORD015006,PROD00370,5,25.5,0
ITEM-ORD015007-1,ORD015007,PROD00356,4,472.88,5
ITEM-ORD015007-2,ORD015007,PROD00024,4,421.23,10
ITEM-ORD015007-3,ORD015007,PROD00085,5,391.54,0
ITEM-ORD015007-4,ORD015007,PROD00225,5,460.36,10
ITEM-ORD015008-1,ORD015008,PROD00188,1,195.88,20
ITEM-ORD015008-2,ORD015008,PROD00151,1,290.57,10
ITEM-ORD015008-3,ORD015008,PROD00436,2,163.54,5
ITEM-ORD015009-1,ORD015009,PROD00340,2,430.19,0
ITEM-ORD015009-2,ORD015009,PROD00212,2,24.86,10
ITEM-ORD015009-3,ORD015009,PROD00445,1,479.5,15
ITEM-ORD015009-4,ORD015009,PROD00473,4,202.67,5
ITEM-ORD015010-1,ORD015010,PROD00141,4,443.42,0
ITEM-ORD015011-1,ORD015011,PROD00013,4,192.62,5
ITEM-ORD015011-2,ORD015011,PROD00220,1,210.95,20
ITEM-ORD015012-1,ORD015012,PROD00177,1,169.94,5
ITEM-ORD015012-2,ORD015012,PROD00028,3,422.71,20
ITEM-ORD015013-1,ORD015013,PROD00371,3,267.41,0
ITEM-ORD015013-2,ORD015013,PROD00080,1,268.57,20
ITEM-ORD015014-1,ORD015014,PROD00397,3,256.47,5
ITEM-ORD015014-2,ORD015014,PROD00085,5,180.55,15
ITEM-ORD015014-3,ORD015014,PROD00276,1,187.77,15
ITEM-ORD015015-1,ORD015015,PROD00362,3,177.68,0
ITEM-ORD015015-2,ORD015015,PROD00343,1,188.39,0
ITEM-ORD015015-3,ORD015015,PROD00120,5,256.9,10
ITEM-ORD015016-1,ORD015016,PROD00336,4,480.78,5
ITEM-ORD015016-2,ORD015016,PROD00465,1,235.64,20
ITEM-ORD015017-1,ORD015017,PROD00254,3,355.93,0
ITEM-ORD015017-2,ORD015017,PROD00344,3,474.47,5
ITEM-ORD015017-3,ORD015017,PROD00203,3,188.77,0
ITEM-ORD015018-1,ORD015018,PROD00301,1,410.27,0
ITEM-ORD015018-2,ORD015018,PROD00087,5,186.88,0
ITEM-ORD015018-3,ORD015018,PROD00245,1,396.84,0
ITEM-ORD015019-1,ORD015019,PROD00279,1,208.62,0
ITEM-ORD015019-2,ORD015019,PROD00072,5,411.67,0
ITEM-ORD015019-3,ORD015019,PROD00290,1,495.01,0
ITEM-ORD015020-1,ORD015020,PROD00240,3,386.38,0
ITEM-ORD015020-2,ORD015020,PROD00178,5,196.65,15
ITEM-ORD015020-3,ORD015020,PROD00404,3,358.99,0
ITEM-ORD015021-1,ORD015021,PROD00436,4,192.28,0
ITEM-ORD015022-1,ORD015022,PROD00365,1,36.73,0
ITEM-ORD015022-2,ORD015022,PROD00080,3,149.87,15
ITEM-ORD015023-1,ORD015023,PROD00361,1,379.15,5
ITEM-ORD015023-2,ORD015023,PROD00389,5,288.68,5
ITEM-ORD015023-3,ORD015023,PROD00441,3,322.57,10
ITEM-ORD015024-1,ORD015024,PROD00171,2,100.93,0
ITEM-ORD015025-1,ORD015025,PROD00213,3,369.7,20
ITEM-ORD015025-2,ORD015025,PROD00273,5,442.95,0
ITEM-ORD015025-3,ORD015025,PROD00068,2,111.11,10
ITEM-ORD015025-4,ORD015025,PROD00238,1,186.98,0
ITEM-ORD015026-1,ORD015026,PROD00105,5,320.46,10
ITEM-ORD015027-1,ORD015027,PROD00364,3,21.16,0
ITEM-ORD015027-2,ORD015027,PROD00020,1,496.91,20
ITEM-ORD015027-3,ORD015027,PROD00322,5,223.36,0
ITEM-ORD015028-1,ORD015028,PROD00267,3,193.54,15
ITEM-ORD015029-1,ORD015029,PROD00447,1,388.2,15
ITEM-ORD015029-2,ORD015029,PROD00280,3,452.9,0
ITEM-ORD015029-3,ORD015029,PROD00335,5,461.34,5
ITEM-ORD015030-1,ORD015030,PROD00096,4,454.61,20
ITEM-ORD015030-2,ORD015030,PROD00232,3,239.92,15
ITEM-ORD015031-1,ORD015031,PROD00388,1,349.3,15
ITEM-ORD015031-2,ORD015031,PROD00446,3,69.07,0
ITEM-ORD015031-3,ORD015031,PROD00227,4,226.79,10
ITEM-ORD015031-4,ORD015031,PROD00259,4,41.13,10
ITEM-ORD015032-1,ORD015032,PROD00441,3,324.92,10
ITEM-ORD015032-2,ORD015032,PROD00488,3,295.65,0
ITEM-ORD015032-3,ORD015032,PROD00223,1,12.63,10
ITEM-ORD015033-1,ORD015033,PROD00202,4,50.66,20
ITEM-ORD015033-2,ORD015033,PROD00415,1,462.59,15
ITEM-ORD015033-3,ORD015033,PROD00036,5,317.1,5
ITEM-ORD015034-1,ORD015034,PROD00005,5,178.75,20
ITEM-ORD015034-2,ORD015034,PROD00220,3,235.41,15
ITEM-ORD015035-1,ORD015035,PROD00270,5,93.99,5
ITEM-ORD015036-1,ORD015036,PROD00136,1,423.36,20
ITEM-ORD015037-1,ORD015037,PROD00265,2,161.18,0
ITEM-ORD015037-2,ORD015037,PROD00021,2,353.99,5
ITEM-ORD015037-3,ORD015037,PROD00358,5,54.98,0
ITEM-ORD015037-4,ORD015037,PROD00036,1,420.28,0
ITEM-ORD015038-1,ORD015038,PROD00455,5,365.55,0
ITEM-ORD015039-1,ORD015039,PROD00382,3,491.81,10
ITEM-ORD015039-2,ORD015039,PROD00037,3,55.74,20
ITEM-ORD015039-3,ORD015039,PROD00339,5,347.8,10
ITEM-ORD015039-4,ORD015039,PROD00468,1,95.64,0
ITEM-ORD015040-1,ORD015040,PROD00221,2,166.05,5
ITEM-ORD015040-2,ORD015040,PROD00074,1,196.73,0
ITEM-ORD015041-1,ORD015041,PROD00192,2,429.87,5
ITEM-ORD015041-2,ORD015041,PROD00352,5,457.11,0
ITEM-ORD015041-3,ORD015041,PROD00214,4,180.75,0
ITEM-ORD015042-1,ORD015042,PROD00084,5,403.18,20
ITEM-ORD015043-1,ORD015043,PROD00434,5,66.56,20
ITEM-ORD015043-2,ORD015043,PROD00034,5,356.1,0
ITEM-ORD015043-3,ORD015043,PROD00266,1,110.99,0
ITEM-ORD015043-4,ORD015043,PROD00365,3,473.98,0
ITEM-ORD015044-1,ORD015044,PROD00028,1,371.6,0
ITEM-ORD015044-2,ORD015044,PROD00046,4,43.47,15
ITEM-ORD015045-1,ORD015045,PROD00083,2,253.94,20
ITEM-ORD015045-2,ORD015045,PROD00098,2,252.33,0
ITEM-ORD015045-3,ORD015045,PROD00186,4,357.17,5
ITEM-ORD015046-1,ORD015046,PROD00189,5,133.09,0
ITEM-ORD015047-1,ORD015047,PROD00281,3,200.92,20
ITEM-ORD015047-2,ORD015047,PROD00349,5,268.64,20
ITEM-ORD015047-3,ORD015047,PROD00449,5,435.24,5
ITEM-ORD015048-1,ORD015048,PROD00340,3,176.3,20
ITEM-ORD015049-1,ORD015049,PROD00219,1,474.31,20
ITEM-ORD015049-2,ORD015049,PROD00163,4,377.93,5
ITEM-ORD015050-1,ORD015050,PROD00190,5,398.51,0
ITEM-ORD015050-2,ORD015050,PROD00215,3,120.38,15
ITEM-ORD015051-1,ORD015051,PROD00037,2,240.99,0
ITEM-ORD015051-2,ORD015051,PROD00056,5,214.11,20
ITEM-ORD015051-3,ORD015051,PROD00385,4,216.98,10
ITEM-ORD015052-1,ORD015052,PROD00476,3,259.81,15
ITEM-ORD015052-2,ORD015052,PROD00260,5,329.43,0
ITEM-ORD015052-3,ORD015052,PROD00042,4,280.49,15
ITEM-ORD015052-4,ORD015052,PROD00499,3,32.13,0
ITEM-ORD015053-1,ORD015053,PROD00251,4,170.19,0
ITEM-ORD015053-2,ORD015053,PROD00123,2,172.54,0
ITEM-ORD015053-3,ORD015053,PROD00487,4,359.91,0
ITEM-ORD015054-1,ORD015054,PROD00039,3,324.36,10
ITEM-ORD015054-2,ORD015054,PROD00096,5,312.21,5
ITEM-ORD015055-1,ORD015055,PROD00230,3,72.79,0
ITEM-ORD015056-1,ORD015056,PROD00259,5,323.3,5
ITEM-ORD015056-2,ORD015056,PROD00092,5,170.16,0
ITEM-ORD015056-3,ORD015056,PROD00260,1,106.0,20
ITEM-ORD015057-1,ORD015057,PROD00243,4,200.75,20
ITEM-ORD015057-2,ORD015057,PROD00445,4,107.29,15
ITEM-ORD015057-3,ORD015057,PROD00210,4,60.74,0
ITEM-ORD015057-4,ORD015057,PROD00379,1,247.01,5
ITEM-ORD015058-1,ORD015058,PROD00073,3,223.81,0
ITEM-ORD015059-1,ORD015059,PROD00126,4,39.7,5
ITEM-ORD015059-2,ORD015059,PROD00323,2,189.92,20
ITEM-ORD015059-3,ORD015059,PROD00447,4,21.01,10
ITEM-ORD015060-1,ORD015060,PROD00379,3,232.3,0
ITEM-ORD015061-1,ORD015061,PROD00450,4,247.08,0
ITEM-ORD015061-2,ORD015061,PROD00306,4,287.36,0
ITEM-ORD015062-1,ORD015062,PROD00205,5,420.75,20
ITEM-ORD015062-2,ORD015062,PROD00286,3,136.76,0
ITEM-ORD015062-3,ORD015062,PROD00052,2,239.63,0
ITEM-ORD015062-4,ORD015062,PROD00137,1,437.1,15
ITEM-ORD015063-1,ORD015063,PROD00097,2,465.94,0
ITEM-ORD015063-2,ORD015063,PROD00421,1,14.84,5
ITEM-ORD015063-3,ORD015063,PROD00322,2,154.55,0
ITEM-ORD015064-1,ORD015064,PROD00285,2,287.24,10
ITEM-ORD015064-2,ORD015064,PROD00015,5,386.05,0
ITEM-ORD015064-3,ORD015064,PROD00356,3,488.45,5
ITEM-ORD015064-4,ORD015064,PROD00499,2,176.07,0
ITEM-ORD015065-1,ORD015065,PROD00459,2,470.0,20
ITEM-ORD015065-2,ORD015065,PROD00428,3,74.3,0
ITEM-ORD015066-1,ORD015066,PROD00441,2,258.69,0
ITEM-ORD015066-2,ORD015066,PROD00346,3,390.84,0
ITEM-ORD015066-3,ORD015066,PROD00317,1,431.12,10
ITEM-ORD015066-4,ORD015066,PROD00383,1,338.42,0
ITEM-ORD015067-1,ORD015067,PROD00360,3,281.62,0
ITEM-ORD015067-2,ORD015067,PROD00089,1,34.04,15
ITEM-ORD015067-3,ORD015067,PROD00498,4,410.55,0
ITEM-ORD015067-4,ORD015067,PROD00340,1,323.93,15
ITEM-ORD015068-1,ORD015068,PROD00333,3,498.44,0
ITEM-ORD015068-2,ORD015068,PROD00452,3,45.85,0
ITEM-ORD015069-1,ORD015069,PROD00239,4,420.43,20
ITEM-ORD015070-1,ORD015070,PROD00488,2,215.13,0
ITEM-ORD015070-2,ORD015070,PROD00179,2,106.54,10
ITEM-ORD015070-3,ORD015070,PROD00253,1,169.92,5
ITEM-ORD015070-4,ORD015070,PROD00192,2,333.48,5
ITEM-ORD015071-1,ORD015071,PROD00307,4,307.69,15
ITEM-ORD015071-2,ORD015071,PROD00325,1,129.56,0
ITEM-ORD015071-3,ORD015071,PROD00195,2,350.91,15
ITEM-ORD015071-4,ORD015071,PROD00371,4,120.66,20
ITEM-ORD015072-1,ORD015072,PROD00465,4,391.16,0
ITEM-ORD015072-2,ORD015072,PROD00075,5,73.67,5
ITEM-ORD015072-3,ORD015072,PROD00066,3,238.41,10
ITEM-ORD015072-4,ORD015072,PROD00448,1,38.35,0
ITEM-ORD015073-1,ORD015073,PROD00348,5,180.99,15
ITEM-ORD015073-2,ORD015073,PROD00148,5,94.41,15
ITEM-ORD015074-1,ORD015074,PROD00229,1,66.21,0
ITEM-ORD015074-2,ORD015074,PROD00109,4,29.48,0
ITEM-ORD015074-3,ORD015074,PROD00138,4,357.4,0
ITEM-ORD015075-1,ORD015075,PROD00281,2,363.96,0
ITEM-ORD015076-1,ORD015076,PROD00015,3,350.78,10
ITEM-ORD015076-2,ORD015076,PROD00242,3,426.23,10
ITEM-ORD015077-1,ORD015077,PROD00027,2,212.74,20
ITEM-ORD015077-2,ORD015077,PROD00203,4,452.33,15
ITEM-ORD015077-3,ORD015077,PROD00156,1,263.24,5
ITEM-ORD015077-4,ORD015077,PROD00147,2,260.35,15
ITEM-ORD015078-1,ORD015078,PROD00278,1,268.73,20
ITEM-ORD015078-2,ORD015078,PROD00378,3,342.68,0
ITEM-ORD015079-1,ORD015079,PROD00226,2,17.77,10
ITEM-ORD015079-2,ORD015079,PROD00255,2,310.75,15
ITEM-ORD015080-1,ORD015080,PROD00488,5,32.6,20
ITEM-ORD015080-2,ORD015080,PROD00111,3,383.72,0
ITEM-ORD015080-3,ORD015080,PROD00233,4,397.61,20
ITEM-ORD015081-1,ORD015081,PROD00295,5,254.22,15
ITEM-ORD015081-2,ORD015081,PROD00170,3,296.27,15
ITEM-ORD015081-3,ORD015081,PROD00022,3,30.77,5
ITEM-ORD015081-4,ORD015081,PROD00339,2,46.52,15
ITEM-ORD015082-1,ORD015082,PROD00404,3,372.49,0
ITEM-ORD015083-1,ORD015083,PROD00254,1,118.54,5
ITEM-ORD015083-2,ORD015083,PROD00158,2,79.54,15
ITEM-ORD015083-3,ORD015083,PROD00320,5,498.44,0
ITEM-ORD015084-1,ORD015084,PROD00341,3,151.13,20
ITEM-ORD015084-2,ORD015084,PROD00370,5,370.45,0
ITEM-ORD015084-3,ORD015084,PROD00171,2,46.17,10
ITEM-ORD015084-4,ORD015084,PROD00363,1,105.82,0
ITEM-ORD015085-1,ORD015085,PROD00067,2,439.95,15
ITEM-ORD015086-1,ORD015086,PROD00486,3,103.06,15
ITEM-ORD015086-2,ORD015086,PROD00074,5,281.08,0
ITEM-ORD015086-3,ORD015086,PROD00325,1,130.34,0
ITEM-ORD015087-1,ORD015087,PROD00203,1,381.27,0
ITEM-ORD015088-1,ORD015088,PROD00331,4,343.56,20
ITEM-ORD015088-2,ORD015088,PROD00147,4,474.52,0
ITEM-ORD015089-1,ORD015089,PROD00167,5,417.98,0
ITEM-ORD015089-2,ORD015089,PROD00327,1,90.06,0
ITEM-ORD015089-3,ORD015089,PROD00346,4,474.34,0
ITEM-ORD015089-4,ORD015089,PROD00161,2,130.99,20
ITEM-ORD015090-1,ORD015090,PROD00220,5,319.02,10
ITEM-ORD015090-2,ORD015090,PROD00408,2,187.07,0
ITEM-ORD015090-3,ORD015090,PROD00105,1,235.26,20
ITEM-ORD015091-1,ORD015091,PROD00445,4,218.41,15
ITEM-ORD015091-2,ORD015091,PROD00426,3,311.83,15
ITEM-ORD015091-3,ORD015091,PROD00401,4,207.22,20
ITEM-ORD015091-4,ORD015091,PROD00365,3,443.72,0
ITEM-ORD015092-1,ORD015092,PROD00314,5,99.93,20
ITEM-ORD015093-1,ORD015093,PROD00473,4,176.09,15
ITEM-ORD015093-2,ORD015093,PROD00134,3,163.1,0
ITEM-ORD015093-3,ORD015093,PROD00225,5,185.16,10
ITEM-ORD015094-1,ORD015094,PROD00110,2,98.96,0
ITEM-ORD015094-2,ORD015094,PROD00210,1,137.77,15
ITEM-ORD015095-1,ORD015095,PROD00370,2,39.55,0
ITEM-ORD015096-1,ORD015096,PROD00179,4,223.66,5
ITEM-ORD015096-2,ORD015096,PROD00365,5,144.61,0
ITEM-ORD015097-1,ORD015097,PROD00280,4,185.55,0
ITEM-ORD015097-2,ORD015097,PROD00476,5,201.62,5
ITEM-ORD015097-3,ORD015097,PROD00205,5,214.88,15
ITEM-ORD015098-1,ORD015098,PROD00116,4,242.91,20
ITEM-ORD015098-2,ORD015098,PROD00403,3,156.57,0
ITEM-ORD015098-3,ORD015098,PROD00426,4,94.49,15
ITEM-ORD015098-4,ORD015098,PROD00309,2,479.66,20
ITEM-ORD015099-1,ORD015099,PROD00391,5,44.55,10
ITEM-ORD015100-1,ORD015100,PROD00226,4,471.7,5
ITEM-ORD015100-2,ORD015100,PROD00030,4,267.43,0
ITEM-ORD015101-1,ORD015101,PROD00478,4,215.51,0
ITEM-ORD015102-1,ORD015102,PROD00397,1,318.19,15
ITEM-ORD015102-2,ORD015102,PROD00109,4,218.94,0
ITEM-ORD015102-3,ORD015102,PROD00349,5,59.57,10
ITEM-ORD015102-4,ORD015102,PROD00288,5,180.62,0
ITEM-ORD015103-1,ORD015103,PROD00074,1,58.15,5
ITEM-ORD015104-1,ORD015104,PROD00148,5,302.22,10
ITEM-ORD015104-2,ORD015104,PROD00397,5,133.88,0
ITEM-ORD015104-3,ORD015104,PROD00331,3,256.32,5
ITEM-ORD015105-1,ORD015105,PROD00494,1,90.58,15
ITEM-ORD015105-2,ORD015105,PROD00365,3,480.19,20
ITEM-ORD015105-3,ORD015105,PROD00092,1,21.54,0
ITEM-ORD015105-4,ORD015105,PROD00135,3,346.99,10
ITEM-ORD015106-1,ORD015106,PROD00357,5,135.87,0
ITEM-ORD015106-2,ORD015106,PROD00444,4,116.45,0
ITEM-ORD015106-3,ORD015106,PROD00166,5,81.61,20
ITEM-ORD015106-4,ORD015106,PROD00210,4,14.89,0
ITEM-ORD015107-1,ORD015107,PROD00102,1,320.96,10
ITEM-ORD015107-2,ORD015107,PROD00416,1,56.3,20
ITEM-ORD015107-3,ORD015107,PROD00091,4,77.53,5
ITEM-ORD015108-1,ORD015108,PROD00364,5,29.4,0
ITEM-ORD015108-2,ORD015108,PROD00034,3,378.76,10
ITEM-ORD015109-1,ORD015109,PROD00079,3,482.68,0
ITEM-ORD015109-2,ORD015109,PROD00308,3,38.65,0
ITEM-ORD015110-1,ORD015110,PROD00201,2,158.28,20
ITEM-ORD015111-1,ORD015111,PROD00186,4,469.37,0
ITEM-ORD015111-2,ORD015111,PROD00336,4,223.53,0
ITEM-ORD015112-1,ORD015112,PROD00082,4,197.77,5
ITEM-ORD015112-2,ORD015112,PROD00471,4,430.68,10
ITEM-ORD015112-3,ORD015112,PROD00247,5,59.83,10
ITEM-ORD015112-4,ORD015112,PROD00390,3,286.06,5
ITEM-ORD015113-1,ORD015113,PROD00366,2,435.79,0
ITEM-ORD015113-2,ORD015113,PROD00393,2,292.43,0
ITEM-ORD015113-3,ORD015113,PROD00042,1,233.27,15
ITEM-ORD015113-4,ORD015113,PROD00169,2,471.95,0
ITEM-ORD015114-1,ORD015114,PROD00419,3,299.27,20
ITEM-ORD015114-2,ORD015114,PROD00487,3,251.64,5
ITEM-ORD015114-3,ORD015114,PROD00367,3,363.38,0
ITEM-ORD015115-1,ORD015115,PROD00331,3,288.49,20
ITEM-ORD015115-2,ORD015115,PROD00053,2,498.04,15
ITEM-ORD015116-1,ORD015116,PROD00298,2,448.95,15
ITEM-ORD015116-2,ORD015116,PROD00078,2,101.67,0
ITEM-ORD015117-1,ORD015117,PROD00071,1,349.78,0
ITEM-ORD015118-1,ORD015118,PROD00109,5,67.43,0
ITEM-ORD015119-1,ORD015119,PROD00117,4,446.65,10
ITEM-ORD015119-2,ORD015119,PROD00302,3,360.19,0
ITEM-ORD015120-1,ORD015120,PROD00232,1,462.53,0
ITEM-ORD015120-2,ORD015120,PROD00018,2,49.3,0
ITEM-ORD015120-3,ORD015120,PROD00082,2,340.67,15
ITEM-ORD015120-4,ORD015120,PROD00072,3,324.28,0
ITEM-ORD015121-1,ORD015121,PROD00198,4,107.14,0
ITEM-ORD015121-2,ORD015121,PROD00381,3,450.83,0
ITEM-ORD015122-1,ORD015122,PROD00420,5,193.31,10
ITEM-ORD015123-1,ORD015123,PROD00062,1,94.83,0
ITEM-ORD015124-1,ORD015124,PROD00252,5,283.4,10
ITEM-ORD015124-2,ORD015124,PROD00087,5,327.9,5
ITEM-ORD015124-3,ORD015124,PROD00045,2,388.86,0
ITEM-ORD015125-1,ORD015125,PROD00434,4,410.65,0
ITEM-ORD015125-2,ORD015125,PROD00125,4,242.2,15
ITEM-ORD015125-3,ORD015125,PROD00388,2,140.32,15
ITEM-ORD015125-4,ORD015125,PROD00104,1,420.97,5
ITEM-ORD015126-1,ORD015126,PROD00283,4,411.26,10
ITEM-ORD015127-1,ORD015127,PROD00318,5,319.28,0
ITEM-ORD015127-2,ORD015127,PROD00393,5,471.24,5
ITEM-ORD015128-1,ORD015128,PROD00019,1,102.56,15
ITEM-ORD015128-2,ORD015128,PROD00355,2,444.21,15
ITEM-ORD015129-1,ORD015129,PROD00489,2,121.37,20
ITEM-ORD015129-2,ORD015129,PROD00497,4,413.8,0
ITEM-ORD015129-3,ORD015129,PROD00291,3,216.34,5
ITEM-ORD015130-1,ORD015130,PROD00096,2,193.54,15
ITEM-ORD015130-2,ORD015130,PROD00093,3,498.57,10
ITEM-ORD015131-1,ORD015131,PROD00185,1,131.1,0
ITEM-ORD015132-1,ORD015132,PROD00469,3,201.69,15
ITEM-ORD015133-1,ORD015133,PROD00206,4,145.0,15
ITEM-ORD015133-2,ORD015133,PROD00421,3,185.38,20
ITEM-ORD015133-3,ORD015133,PROD00340,3,79.71,0
ITEM-ORD015134-1,ORD015134,PROD00098,3,81.11,10
ITEM-ORD015134-2,ORD015134,PROD00371,4,97.21,20
