order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state,shipping_country
ORD014720,CUST02624,2024-01-10 03:21:17,Shipped,Debit Card,Tampa,FL,United States
ORD014721,CUST01684,2024-03-28 15:46:33,Delivered,PayPal,Dallas,TX,United States
ORD014722,CUST03113,2024-04-23 01:03:19,Delivered,Credit Card,Tampa,FL,United States
ORD014723,CUST04670,2024-07-21 17:46:58,Delivered,Credit Card,Los Angeles,CA,United States
ORD014724,CUST03458,2024-11-02 12:59:20,Delivered,Apple Pay,Virginia Beach,VA,United States
ORD014725,CUST02785,2025-01-10 22:43:21,Delivered,Debit Card,Springfield,IL,United States
ORD014726,CUST03725,2025-03-04 12:25:02,Delivered,Apple Pay,San Francisco,CA,United States
ORD014727,CUST00519,2024-03-02 00:02:48,Delivered,Debit Card,Jacksonville,FL,United States
ORD014728,CUST04644,2024-07-20 01:48:54,Delivered,Debit Card,New York,NY,United States
ORD014729,CUST02626,2024-06-16 02:39:54,Delivered,Debit Card,Miami,FL,United States
ORD014730,CUST04494,2024-10-16 08:55:24,Delivered,Debit Card,Houston,TX,United States
ORD014731,CUST03029,2024-04-22 08:51:45,Delivered,Credit Card,New York,NY,United States
ORD014732,CUST00322,2024-04-16 08:13:30,Delivered,Debit Card,Tampa,FL,United States
ORD014733,CUST02025,2024-05-18 09:52:52,Delivered,Apple Pay,San Francisco,CA,United States
ORD014734,CUST01678,2024-11-07 02:25:14,Delivered,Apple Pay,Chicago,IL,United States
ORD014735,CUST02993,2025-02-09 20:07:10,Delivered,Debit Card,New York,NY,United States
ORD014736,CUST00340,2024-05-01 23:27:55,Shipped,Credit Card,Springfield,IL,United States
ORD014737,CUST02348,2024-01-11 16:09:30,Shipped,PayPal,Jacksonville,FL,United States
ORD014738,CUST01805,2024-04-12 19:25:15,Delivered,Debit Card,Seattle,WA,United States
ORD014739,CUST01718,2024-07-21 15:14:34,Delivered,PayPal,Jacksonville,FL,United States
ORD014740,CUST02001,2024-03-25 21:44:59,Shipped,Credit Card,Jacksonville,FL,United States
ORD014741,CUST02154,2025-02-06 20:48:23,Delivered,PayPal,New York,NY,United States
ORD014742,CUST04364,2024-11-09 16:10:17,Processing,Credit Card,Spokane,WA,United States
ORD014743,CUST01391,2024-12-12 22:57:54,Delivered,PayPal,Springfield,IL,United States
ORD014744,CUST04793,2025-01-10 05:42:13,Delivered,Credit Card,Peoria,IL,United States
ORD014745,CUST02107,2025-01-24 03:32:10,Processing,Debit Card,Richmond,VA,United States
ORD014746,CUST04925,2024-07-23 16:03:09,Shipped,Debit Card,Alexandria,VA,United States
ORD014747,CUST02959,2024-02-18 19:15:49,Delivered,PayPal,Springfield,IL,United States
ORD014748,CUST01293,2024-04-28 12:59:46,Delivered,Apple Pay,Seattle,WA,United States
ORD014749,CUST02801,2024-07-15 07:49:53,Delivered,Credit Card,Richmond,VA,United States
ORD014750,CUST00324,2024-03-02 11:00:10,Delivered,Debit Card,Buffalo,NY,United States
ORD014751,CUST03494,2024-12-27 08:33:49,Delivered,Debit Card,San Jose,CA,United States
ORD014752,CUST01033,2024-09-12 14:11:29,Delivered,Credit Card,Seattle,WA,United States
ORD014753,CUST00516,2024-10-30 19:33:17,Processing,Debit Card,Chicago,IL,United States
ORD014754,CUST00959,2024-09-28 23:53:59,Delivered,PayPal,Los Angeles,CA,United States
ORD014755,CUST04848,2024-03-06 10:26:52,Delivered,Apple Pay,San Jose,CA,United States
ORD014756,CUST00785,2024-08-31 05:03:21,Delivered,Credit Card,Naperville,IL,United States
ORD014757,CUST02754,2025-02-04 16:37:46,Delivered,PayPal,Virginia Beach,VA,United States
ORD014758,CUST00783,2024-08-05 11:36:04,Delivered,PayPal,Tampa,FL,United States
ORD014759,CUST02377,2024-10-13 18:02:19,Delivered,Apple Pay,San Diego,CA,United States
ORD014760,CUST00328,2024-09-21 17:49:40,Delivered,Debit Card,Tampa,FL,United States
ORD014761,CUST01541,2025-03-24 02:45:19,Delivered,PayPal,Jacksonville,FL,United States
ORD014762,CUST03127,2024-08-17 07:46:46,Processing,Apple Pay,New York,NY,United States
ORD014763,CUST01311,2024-02-02 03:09:54,Delivered,PayPal,Tacoma,WA,United States
ORD014764,CUST01471,2024-05-09 17:21:55,Delivered,Debit Card,Chicago,IL,United States
ORD014765,CUST04597,2024-06-13 23:33:14,Processing,PayPal,San Diego,CA,United States
ORD014766,CUST02365,2025-02-01 19:16:01,Delivered,Debit Card,Jacksonville,FL,United States
ORD014767,CUST03088,2024-02-17 21:46:08,Delivered,PayPal,San Francisco,CA,United States
ORD014768,CUST02218,2024-05-31 23:55:52,Shipped,Debit Card,Austin,TX,United States
ORD014769,CUST03896,2024-05-21 05:48:31,Delivered,Debit Card,Miami,FL,United States
ORD014770,CUST01195,2024-07-13 21:02:09,Delivered,Debit Card,Jacksonville,FL,United States
ORD014771,CUST04231,2024-01-28 01:34:29,Cancelled,PayPal,Peoria,IL,United States
ORD014772,CUST01408,2024-03-18 09:37:12,Delivered,Credit Card,San Francisco,CA,United States
ORD014773,CUST03162,2024-10-22 22:09:18,Delivered,Credit Card,Rochester,NY,United States
ORD014774,CUST04744,2025-03-12 08:36:59,Delivered,PayPal,San Antonio,TX,United States
ORD014775,CUST00403,2025-01-26 10:23:23,Delivered,Credit Card,Richmond,VA,United States
ORD014776,CUST03637,2025-03-21 11:16:48,Delivered,Apple Pay,Miami,FL,United States
ORD014777,CUST01669,2024-11-25 01:42:15,Delivered,Debit Card,Richmond,VA,United States
ORD014778,CUST01831,2024-05-27 10:44:02,Shipped,Debit Card,Buffalo,NY,United States
ORD014779,CUST02121,2024-12-27 21:58:15,Delivered,PayPal,San Jose,CA,United States
ORD014780,CUST03595,2024-03-28 04:52:28,Delivered,Credit Card,Bellevue,WA,United States
ORD014781,CUST02055,2025-01-29 04:21:29,Delivered,Debit Card,Dallas,TX,United States
ORD014782,CUST00501,2024-04-23 23:05:44,Delivered,Debit Card,San Antonio,TX,United States
ORD014783,CUST00937,2024-08-17 03:33:00,Delivered,Apple Pay,Orlando,FL,United States
ORD014784,CUST00021,2024-06-06 04:34:44,Shipped,Credit Card,Chicago,IL,United States
ORD014785,CUST01283,2025-01-10 07:20:30,Delivered,Apple Pay,Springfield,IL,United States
ORD014786,CUST00166,2024-04-13 11:13:38,Delivered,PayPal,Albany,NY,United States
ORD014787,CUST04321,2025-01-11 17:19:58,Cancelled,Debit Card,Peoria,IL,United States
ORD014788,CUST03633,2024-06-23 09:58:55,Delivered,PayPal,Naperville,IL,United States
ORD014789,CUST03965,2024-05-12 16:16:05,Delivered,Credit Card,Bellevue,WA,United States
ORD014790,CUST02700,2024-11-25 19:24:35,Delivered,Credit Card,Tacoma,WA,United States
ORD014791,CUST00810,2025-03-25 15:38:50,Shipped,Apple Pay,Naperville,IL,United States
ORD014792,CUST03352,2024-11-09 05:06:09,Delivered,Apple Pay,Spokane,WA,United States
ORD014793,CUST01926,2025-02-21 12:53:41,Processing,Credit Card,Houston,TX,United States
ORD014794,CUST02326,2024-07-29 12:17:09,Delivered,PayPal,Buffalo,NY,United States
ORD014795,CUST00718,2024-07-16 10:59:16,Delivered,PayPal,Spokane,WA,United States
ORD014796,CUST00108,2024-06-20 02:32:18,Delivered,Apple Pay,Spokane,WA,United States
ORD014797,CUST01903,2024-07-04 15:25:28,Delivered,PayPal,Albany,NY,United States
ORD014798,CUST02086,2024-03-16 10:45:27,Shipped,Debit Card,San Diego,CA,United States
ORD014799,CUST01441,2024-04-07 06:17:29,Processing,Apple Pay,Dallas,TX,United States
ORD014800,CUST04765,2024-05-26 13:49:06,Delivered,PayPal,San Diego,CA,United States
ORD014801,CUST04974,2025-03-18 07:52:14,Delivered,Credit Card,Jacksonville,FL,United States
ORD014802,CUST02602,2024-02-21 10:15:53,Shipped,Apple Pay,Tacoma,WA,United States
ORD014803,CUST02018,2024-03-22 15:04:35,Delivered,PayPal,San Diego,CA,United States
ORD014804,CUST00494,2024-11-24 19:06:24,Processing,Debit Card,Houston,TX,United States
ORD014805,CUST00947,2024-04-23 20:22:41,Delivered,Credit Card,Houston,TX,United States
ORD014806,CUST01990,2024-12-12 06:00:04,Delivered,Debit Card,Miami,FL,United States
ORD014807,CUST00142,2025-02-21 07:48:03,Delivered,Debit Card,New York,NY,United States
ORD014808,CUST02129,2025-01-22 11:31:01,Delivered,Apple Pay,Jacksonville,FL,United States
ORD014809,CUST04022,2024-04-08 23:17:33,Delivered,Debit Card,Albany,NY,United States
ORD014810,CUST02763,2024-08-07 12:41:41,Delivered,Debit Card,San Jose,CA,United States
ORD014811,CUST00454,2024-06-01 05:22:48,Shipped,PayPal,Jacksonville,FL,United States
ORD014812,CUST03789,2025-01-19 12:28:46,Delivered,Debit Card,Peoria,IL,United States
ORD014813,CUST01107,2025-02-11 12:24:33,Processing,Apple Pay,Richmond,VA,United States
ORD014814,CUST00213,2024-01-21 13:50:59,Delivered,Apple Pay,Rochester,NY,United States
ORD014815,CUST01505,2024-10-30 12:42:41,Processing,Credit Card,Spokane,WA,United States
ORD014816,CUST01916,2024-06-21 23:09:11,Delivered,Credit Card,Miami,FL,United States
ORD014817,CUST04125,2024-06-25 04:05:49,Delivered,Debit Card,Houston,TX,United States
ORD014818,CUST00361,2025-01-17 17:34:57,Cancelled,Debit Card,San Antonio,TX,United States
ORD014819,CUST00596,2024-03-02 13:19:35,Shipped,Debit Card,Norfolk,VA,United States
ORD014820,CUST02733,2024-04-04 10:48:59,Delivered,Credit Card,San Jose,CA,United States
ORD014821,CUST03544,2024-09-22 01:00:11,Delivered,Credit Card,Virginia Beach,VA,United States
ORD014822,CUST00619,2024-06-21 05:39:20,Delivered,Debit Card,Spokane,WA,United States
ORD014823,CUST00828,2024-08-22 01:36:12,Delivered,PayPal,Orlando,FL,United States
ORD014824,CUST03884,2024-11-27 07:15:23,Delivered,Credit Card,Tacoma,WA,United States
ORD014825,CUST00500,2024-02-21 10:22:45,Delivered,Credit Card,Virginia Beach,VA,United States
ORD014826,CUST04769,2024-07-09 14:19:47,Shipped,Apple Pay,Norfolk,VA,United States
ORD014827,CUST04473,2025-01-02 14:26:57,Shipped,Debit Card,Miami,FL,United States
ORD014828,CUST04904,2024-06-26 14:01:08,Delivered,Apple Pay,Tacoma,WA,United States
ORD014829,CUST03809,2024-02-23 19:38:32,Delivered,Apple Pay,Spokane,WA,United States
ORD014830,CUST02593,2024-06-06 17:41:10,Delivered,Debit Card,Orlando,FL,United States
ORD014831,CUST00838,2024-07-07 03:59:44,Processing,Credit Card,Buffalo,NY,United States
ORD014832,CUST01296,2025-03-30 17:38:23,Delivered,Apple Pay,Buffalo,NY,United States
ORD014833,CUST03671,2024-02-12 15:34:23,Cancelled,PayPal,San Antonio,TX,United States
ORD014834,CUST01880,2024-09-12 20:46:15,Delivered,Debit Card,Buffalo,NY,United States
ORD014835,CUST00370,2024-06-19 13:47:17,Delivered,Debit Card,Austin,TX,United States
ORD014836,CUST03072,2024-04-20 22:47:10,Delivered,PayPal,San Antonio,TX,United States
ORD014837,CUST01585,2024-09-10 04:42:08,Shipped,PayPal,Virginia Beach,VA,United States
ORD014838,CUST02273,2024-09-11 07:15:31,Delivered,PayPal,Tacoma,WA,United States
ORD014839,CUST03345,2024-08-14 02:38:59,Delivered,Credit Card,Los Angeles,CA,United States
ORD014840,CUST02409,2024-08-17 07:36:57,Processing,PayPal,Peoria,IL,United States
ORD014841,CUST03892,2024-02-28 18:41:43,Delivered,Credit Card,Alexandria,VA,United States
ORD014842,CUST03132,2025-03-13 09:57:58,Shipped,Credit Card,New York,NY,United States
ORD014843,CUST04525,2025-01-31 13:13:31,Shipped,Debit Card,Tacoma,WA,United States
ORD014844,CUST02646,2024-02-23 18:57:46,Delivered,Apple Pay,Dallas,TX,United States
ORD014845,CUST04541,2024-05-01 04:22:41,Delivered,Apple Pay,Dallas,TX,United States
ORD014846,CUST02846,2025-02-07 11:50:54,Delivered,Apple Pay,Rochester,NY,United States
ORD014847,CUST04716,2024-11-22 05:29:33,Delivered,Credit Card,Houston,TX,United States
ORD014848,CUST00673,2024-09-28 16:02:28,Delivered,PayPal,San Antonio,TX,United States
ORD014849,CUST01671,2024-06-08 16:05:16,Delivered,Credit Card,Chicago,IL,United States
ORD014850,CUST04107,2024-10-10 11:40:39,Delivered,Debit Card,Austin,TX,United States
ORD014851,CUST04728,2024-05-11 17:07:01,Delivered,PayPal,Bellevue,WA,United States
ORD014852,CUST03260,2024-02-17 00:35:58,Delivered,PayPal,Spokane,WA,United States
ORD014853,CUST00552,2025-02-27 01:20:57,Cancelled,Apple Pay,San Antonio,TX,United States
ORD014854,CUST01121,2024-05-24 03:27:12,Delivered,PayPal,Tacoma,WA,United States
ORD014855,CUST02486,2024-07-11 13:22:39,Delivered,Debit Card,Peoria,IL,United States
ORD014856,CUST03353,2024-01-08 16:03:48,Processing,Apple Pay,Norfolk,VA,United States
ORD014857,CUST03383,2024-06-16 12:42:17,Delivered,PayPal,Spokane,WA,United States
ORD014858,CUST02041,2024-07-08 19:07:18,Delivered,PayPal,Austin,TX,United States
ORD014859,CUST03922,2024-01-15 15:48:46,Shipped,Credit Card,Los Angeles,CA,United States
ORD014860,CUST02114,2025-01-02 13:04:24,Delivered,Credit Card,Spokane,WA,United States
ORD014861,CUST04884,2024-11-03 20:22:27,Delivered,Credit Card,Alexandria,VA,United States
ORD014862,CUST02415,2025-01-15 02:22:59,Delivered,Debit Card,Peoria,IL,United States
ORD014863,CUST04417,2024-12-22 10:23:31,Shipped,Debit Card,San Diego,CA,United States
ORD014864,CUST03353,2024-01-25 13:05:05,Delivered,Credit Card,Norfolk,VA,United States
ORD014865,CUST02087,2025-02-05 14:27:36,Delivered,Apple Pay,Naperville,IL,United States
ORD014866,CUST03390,2024-10-01 20:00:49,Shipped,Debit Card,Tampa,FL,United States
ORD014867,CUST04663,2024-12-07 21:06:05,Delivered,Credit Card,Rochester,NY,United States
ORD014868,CUST04863,2024-12-19 01:21:56,Delivered,Apple Pay,Orlando,FL,United States
ORD014869,CUST01501,2024-12-08 14:29:57,Delivered,PayPal,Peoria,IL,United States
ORD014870,CUST02042,2024-08-11 15:16:40,Delivered,Credit Card,Naperville,IL,United States
ORD014871,CUST00473,2024-03-20 17:10:06,Delivered,PayPal,Albany,NY,United States
ORD014872,CUST03800,2025-01-04 16:36:52,Delivered,PayPal,Rochester,NY,United States
ORD014873,CUST02790,2024-11-04 04:25:55,Shipped,Apple Pay,Austin,TX,United States
ORD014874,CUST04612,2025-02-08 15:16:13,Processing,PayPal,Buffalo,NY,United States
ORD014875,CUST01174,2024-10-16 05:12:16,Shipped,Apple Pay,San Francisco,CA,United States
ORD014876,CUST03771,2024-11-28 14:26:14,Delivered,Credit Card,San Diego,CA,United States
ORD014877,CUST00250,2024-06-11 06:38:02,Processing,Credit Card,Spokane,WA,United States
ORD014878,CUST02718,2024-12-04 09:26:34,Processing,Credit Card,San Diego,CA,United States
ORD014879,CUST02148,2024-04-09 13:55:45,Delivered,Apple Pay,Jacksonville,FL,United States
ORD014880,CUST00586,2025-01-20 09:48:29,Delivered,Debit Card,Bellevue,WA,United States
ORD014881,CUST01056,2025-03-19 01:31:39,Delivered,Debit Card,San Jose,CA,United States
ORD014882,CUST00321,2024-05-30 11:56:38,Delivered,PayPal,Tacoma,WA,United States
ORD014883,CUST00759,2024-07-19 21:27:04,Shipped,Credit Card,Alexandria,VA,United States
ORD014884,CUST01743,2024-09-10 08:06:28,Processing,Credit Card,Rochester,NY,United States
ORD014885,CUST03846,2024-01-08 18:02:42,Delivered,Debit Card,Chicago,IL,United States
ORD014886,CUST03244,2024-03-13 09:25:18,Delivered,Apple Pay,Rochester,NY,United States
ORD014887,CUST04392,2025-01-06 20:02:22,Delivered,PayPal,Virginia Beach,VA,United States
ORD014888,CUST04414,2024-02-16 03:37:13,Delivered,PayPal,Albany,NY,United States
ORD014889,CUST04877,2025-02-21 17:57:13,Shipped,Debit Card,Springfield,IL,United States
ORD014890,CUST02540,2024-02-17 10:48:39,Shipped,Debit Card,Los Angeles,CA,United States
ORD014891,CUST01586,2025-01-01 11:49:30,Processing,Debit Card,Chicago,IL,United States
ORD014892,CUST02091,2025-01-24 02:20:26,Shipped,PayPal,San Francisco,CA,United States
ORD014893,CUST00174,2024-05-26 00:39:09,Delivered,Credit Card,Naperville,IL,United States
ORD014894,CUST02807,2024-06-19 07:34:53,Processing,Debit Card,Tampa,FL,United States
ORD014895,CUST04447,2024-03-19 03:08:09,Delivered,PayPal,San Antonio,TX,United States
ORD014896,CUST01022,2024-02-14 22:00:51,Cancelled,Apple Pay,New York,NY,United States
ORD014897,CUST02575,2024-02-26 05:44:22,Delivered,Debit Card,San Jose,CA,United States
ORD014898,CUST01879,2024-10-19 07:16:36,Cancelled,Debit Card,Norfolk,VA,United States
ORD014899,CUST04441,2025-03-24 15:29:48,Delivered,Debit Card,San Diego,CA,United States
ORD014900,CUST01429,2024-01-12 03:34:27,Delivered,Credit Card,Peoria,IL,United States
ORD014901,CUST01859,2025-01-15 22:56:58,Delivered,Credit Card,Dallas,TX,United States
ORD014902,CUST00354,2024-12-25 07:53:57,Delivered,Credit Card,Miami,FL,United States
ORD014903,CUST00646,2025-01-08 18:31:49,Delivered,Debit Card,Chicago,IL,United States
ORD014904,CUST00983,2024-11-18 23:24:49,Processing,Debit Card,Houston,TX,United States
ORD014905,CUST04699,2024-09-08 10:26:31,Delivered,Debit Card,Miami,FL,United States
ORD014906,CUST01388,2024-04-29 20:24:59,Delivered,PayPal,Tacoma,WA,United States
ORD014907,CUST04207,2024-03-13 10:25:14,Shipped,Credit Card,Los Angeles,CA,United States
ORD014908,CUST02290,2024-06-06 09:15:27,Processing,PayPal,Orlando,FL,United States
ORD014909,CUST03983,2024-08-04 12:51:57,Shipped,PayPal,Dallas,TX,United States
ORD014910,CUST02979,2024-04-12 10:46:27,Delivered,Apple Pay,Norfolk,VA,United States
ORD014911,CUST03439,2024-08-04 02:37:53,Shipped,Credit Card,San Antonio,TX,United States
ORD014912,CUST03613,2025-03-29 16:16:57,Delivered,Debit Card,Chicago,IL,United States
ORD014913,CUST04961,2025-01-28 12:20:47,Shipped,Apple Pay,Spokane,WA,United States
ORD014914,CUST02479,2024-09-14 22:08:09,Delivered,Debit Card,Alexandria,VA,United States
ORD014915,CUST01566,2024-06-10 21:13:17,Delivered,PayPal,Spokane,WA,United States
ORD014916,CUST01208,2024-05-24 00:03:35,Processing,Apple Pay,San Diego,CA,United States
ORD014917,CUST02227,2024-07-17 22:00:31,Delivered,Credit Card,Orlando,FL,United States
ORD014918,CUST02081,2024-03-11 07:10:21,Processing,PayPal,Houston,TX,United States
ORD014919,CUST04928,2024-04-29 02:46:24,Delivered,PayPal,Chicago,IL,United States
ORD014920,CUST04970,2024-04-07 15:05:41,Shipped,Apple Pay,Naperville,IL,United States
ORD014921,CUST02746,2024-12-16 13:29:40,Cancelled,Credit Card,Miami,FL,United States
ORD014922,CUST02618,2024-12-02 09:45:30,Delivered,Credit Card,Houston,TX,United States
ORD014923,CUST02927,2025-03-15 11:24:08,Delivered,Credit Card,Albany,NY,United States
ORD014924,CUST02905,2024-12-30 16:29:06,Shipped,Credit Card,Alexandria,VA,United States
ORD014925,CUST01076,2024-08-15 07:41:40,Shipped,PayPal,Springfield,IL,United States
ORD014926,CUST02649,2024-02-08 21:43:16,Delivered,PayPal,Buffalo,NY,United States
ORD014927,CUST02671,2024-11-20 19:07:59,Processing,Debit Card,Tacoma,WA,United States
ORD014928,CUST04059,2024-05-08 09:45:01,Shipped,PayPal,Austin,TX,United States
ORD014929,CUST02546,2024-10-08 12:06:52,Delivered,Debit Card,Virginia Beach,VA,United States
ORD014930,CUST00121,2024-11-10 15:43:12,Delivered,PayPal,San Jose,CA,United States
ORD014931,CUST02852,2024-06-20 13:53:55,Delivered,PayPal,New York,NY,United States
ORD014932,CUST02051,2024-06-06 13:19:05,Shipped,Apple Pay,San Francisco,CA,United States
ORD014933,CUST00347,2024-02-25 01:55:58,Delivered,Debit Card,San Jose,CA,United States
ORD014934,CUST02241,2024-12-30 16:42:26,Delivered,PayPal,Seattle,WA,United States
ORD014935,CUST04558,2024-11-26 06:56:29,Delivered,Debit Card,Naperville,IL,United States
ORD014936,CUST02098,2024-05-30 03:34:16,Delivered,Credit Card,Virginia Beach,VA,United States
ORD014937,CUST03998,2024-05-09 22:27:51,Delivered,Apple Pay,Springfield,IL,United States
ORD014938,CUST03867,2024-03-10 14:45:41,Shipped,Credit Card,Austin,TX,United States
ORD014939,CUST02573,2024-09-22 14:22:43,Delivered,Credit Card,Buffalo,NY,United States
ORD014940,CUST00844,2024-01-31 09:10:40,Delivered,Apple Pay,Dallas,TX,United States
ORD014941,CUST03484,2024-06-07 04:27:34,Delivered,PayPal,Peoria,IL,United States
ORD014942,CUST02495,2025-02-28 04:09:18,Shipped,Apple Pay,San Francisco,CA,United States
ORD014943,CUST00464,2024-10-03 23:28:21,Delivered,PayPal,Miami,FL,United States
ORD014944,CUST03504,2024-04-08 18:25:59,Delivered,PayPal,Tacoma,WA,United States
ORD014945,CUST04982,2024-03-14 11:28:04,Shipped,Credit Card,Chicago,IL,United States
ORD014946,CUST02593,2024-03-07 07:59:06,Shipped,Apple Pay,Orlando,FL,United States
ORD014947,CUST04226,2024-04-04 15:56:31,Delivered,Apple Pay,Rochester,NY,United States
ORD014948,CUST04500,2025-03-01 17:00:56,Delivered,Debit Card,Houston,TX,United States
ORD014949,CUST00117,2024-06-11 19:39:01,Processing,Apple Pay,Buffalo,NY,United States
ORD014950,CUST02933,2024-02-16 13:14:00,Shipped,Apple Pay,Bellevue,WA,United States
ORD014951,CUST03279,2025-02-25 05:38:24,Shipped,Apple Pay,Tacoma,WA,United States
ORD014952,CUST02374,2024-07-04 17:51:07,Delivered,Credit Card,Naperville,IL,United States
ORD014953,CUST03530,2025-03-04 08:17:57,Delivered,PayPal,Alexandria,VA,United States
ORD014954,CUST00603,2024-11-19 20:18:14,Delivered,Apple Pay,Virginia Beach,VA,United States
ORD014955,CUST03690,2024-10-22 03:18:52,Delivered,Credit Card,Jacksonville,FL,United States
ORD014956,CUST02896,2024-02-08 18:09:12,Delivered,PayPal,Bellevue,WA,United States
ORD014957,CUST04996,2024-07-15 07:10:55,Delivered,Credit Card,Seattle,WA,United States
ORD014958,CUST03089,2025-03-30 06:43:35,Delivered,Apple Pay,Albany,NY,United States
ORD014959,CUST01704,2024-04-10 10:32:19,Shipped,Apple Pay,Virginia Beach,VA,United States
ORD014960,CUST03721,2024-01-23 06:48:43,Cancelled,PayPal,San Francisco,CA,United States
ORD014961,CUST04237,2025-01-29 19:39:06,Processing,Debit Card,Tampa,FL,United States
ORD014962,CUST03646,2024-06-01 06:46:31,Delivered,PayPal,Dallas,TX,United States
ORD014963,CUST02813,2025-02-26 04:02:04,Delivered,Apple Pay,Virginia Beach,VA,United States
ORD014964,CUST01801,2024-04-09 11:42:44,Shipped,Credit Card,Virginia Beach,VA,United States
ORD014965,CUST03240,2024-07-15 09:04:38,Shipped,Apple Pay,Naperville,IL,United States
ORD014966,CUST00754,2024-03-02 20:50:30,Delivered,Debit Card,Dallas,TX,United States
ORD014967,CUST04429,2025-01-20 12:24:35,Delivered,Apple Pay,San Francisco,CA,United States
ORD014968,CUST03414,2024-05-24 06:35:20,Cancelled,Apple Pay,Bellevue,WA,United States
ORD014969,CUST03323,2024-05-23 02:40:11,Delivered,Credit Card,Alexandria,VA,United States
ORD014970,CUST02847,2024-04-02 17:30:30,Shipped,Credit Card,Tacoma,WA,United States
ORD014971,CUST03084,2024-02-15 07:29:56,Shipped,Apple Pay,San Jose,CA,United States
ORD014972,CUST03459,2024-09-06 07:52:09,Delivered,Apple Pay,Orlando,FL,United States
ORD014973,CUST01290,2024-04-26 18:17:55,Delivered,Apple Pay,Norfolk,VA,United States
ORD014974,CUST03265,2024-01-05 01:38:13,Processing,PayPal,Albany,NY,United States
ORD014975,CUST00790,2024-04-07 06:30:31,Cancelled,Debit Card,Dallas,TX,United States
ORD014976,CUST04732,2024-08-28 21:12:09,Shipped,Credit Card,San Antonio,TX,United States
ORD014977,CUST01091,2024-04-15 18:54:35,Delivered,Credit Card,San Jose,CA,United States
ORD014978,CUST03446,2024-08-06 19:41:26,Processing,Credit Card,Bellevue,WA,United States
ORD014979,CUST03492,2025-02-18 08:55:34,Delivered,Debit Card,Richmond,VA,United States
ORD014980,CUST00544,2024-08-19 08:04:35,Delivered,PayPal,Rochester,NY,United States
ORD014981,CUST02771,2024-05-18 18:46:41,Cancelled,PayPal,San Antonio,TX,United States
ORD014982,CUST02976,2024-06-01 14:15:50,Shipped,Credit Card,Miami,FL,United States
ORD014983,CUST02118,2024-03-22 22:25:11,Cancelled,PayPal,San Antonio,TX,United States
ORD014984,CUST02747,2024-10-10 05:03:30,Delivered,Apple Pay,Albany,NY,United States
ORD014985,CUST03358,2024-02-05 03:46:05,Processing,Debit Card,Austin,TX,United States
ORD014986,CUST04038,2024-10-18 09:44:42,Delivered,PayPal,Richmond,VA,United States
ORD014987,CUST02135,2024-10-26 00:06:48,Delivered,Credit Card,Miami,FL,United States
ORD014988,CUST01043,2024-06-09 11:10:06,Delivered,Credit Card,Orlando,FL,United States
ORD014989,CUST03219,2024-11-16 21:51:21,Cancelled,Credit Card,Springfield,IL,United States
ORD014990,CUST04913,2024-05-04 06:56:11,Shipped,Apple Pay,Orlando,FL,United States
ORD014991,CUST03771,2024-12-16 04:56:36,Delivered,PayPal,San Diego,CA,United States
ORD014992,CUST03632,2025-02-07 15:30:50,Delivered,Credit Card,Naperville,IL,United States
ORD014993,CUST04546,2024-01-25 05:12:27,Delivered,PayPal,Chicago,IL,United States
ORD014994,CUST04829,2024-01-26 12:23:52,Delivered,Credit Card,Tampa,FL,United States
ORD014995,CUST03794,2024-06-10 03:05:11,Processing,Credit Card,Norfolk,VA,United States
ORD014996,CUST01759,2024-07-03 00:14:32,Shipped,PayPal,Bellevue,WA,United States
ORD014997,CUST02382,2024-02-27 05:47:37,Shipped,Debit Card,Houston,TX,United States
ORD014998,CUST01243,2025-03-29 05:28:43,Shipped,PayPal,Buffalo,NY,United States
ORD014999,CUST02178,2024-05-06 14:50:27,Delivered,Apple Pay,Los Angeles,CA,United States
ORD015000,CUST03744,2024-07-09 16:43:09,Delivered,Credit Card,San Diego,CA,United States
ORD015001,CUST03138,2025-03-11 21:26:01,Delivered,PayPal,Dallas,TX,United States
ORD015002,CUST03076,2024-07-28 02:43:15,Delivered,Credit Card,San Antonio,TX,United States
ORD015003,CUST03983,2025-03-29 10:41:57,Delivered,Apple Pay,Dallas,TX,United States
ORD015004,CUST03116,2024-01-21 02:46:05,Delivered,Debit Card,Richmond,VA,United States
ORD015005,CUST01568,2024-01-06 14:50:53,Shipped,Credit Card,Tampa,FL,United States
ORD015006,CUST04817,2024-04-24 20:47:30,Delivered,Apple Pay,Virginia Beach,VA,United States
ORD015007,CUST04494,2024-06-18 21:59:20,Shipped,PayPal,Houston,TX,United States
ORD015008,CUST00941,2024-03-07 19:30:40,Shipped,Credit Card,Tampa,FL,United States
ORD015009,CUST04783,2024-02-01 10:59:44,Delivered,Apple Pay,Chicago,IL,United States
ORD015010,CUST01596,2025-01-12 13:39:26,Delivered,Debit Card,Springfield,IL,United States
ORD015011,CUST02587,2024-07-04 16:13:20,Delivered,Apple Pay,Chicago,IL,United States
ORD015012,CUST02854,2025-03-03 19:35:43,Delivered,Debit Card,Albany,NY,United States
ORD015013,CUST00504,2024-06-26 16:45:55,Shipped,Apple Pay,Austin,TX,United States
ORD015014,CUST03706,2024-12-15 22:13:23,Processing,Apple Pay,Los Angeles,CA,United States
